Date,.AXJO,.FTMIB,SIc1,USFFTARGET=,.HSI,IT10YT=RR,.BVSP,EURIBOR3MD=,USD3MFSR=X,.GSPTSE,.FTSES,US5YT=RR,.GDAXI,JPPRIME=,US2YT=RR,USDISC=,JP10YT=RR,.VIX,.SPX,GBBASE=,GBP=,CAD=,CA10YT=RR,.FCHI,NZD=,AUD=,.STOXX50,EU10YT=RR,US30YT=RR,.IBEX,CHF=,HGc1,.NDX,.IXIC,PLc1,GB10YT=RR,.DJI,FR10YT=RR,JPY=,.FTSE,EUR=,GCc1,TED,.TRXFLDUSP,CH10YT=RR,ECBMRO=,CLc1,US10YT=RR
2013/5/3,5183.2,17492.97,22.4,0.25,20263.31,3.895,47229.59,0.202,0.2741,12650.42,6654.34,1.141,8279.29,1.2,0.326,0.75,0.822,16.63,1622.56,0.5,1.5571,1.0079,2.045,3921.32,0.8532,1.0314,2766.29,1.357,3.372,8572.7,0.935,3.365,2950.3,3424.05,1528.1,1.912,15040.62,1.84,99.02,6803.87,1.3113,1397.1,23.72,146.73,0.789,0.5,93.31,2.179
2013/5/6,5201.3,17544.01,22.465,0.25,19813.98,3.98,45228.95,0.203,0.27375,12609.8,6762.01,1.055,8339.11,1.2,0.286,0.75,0.829,15.14,1643.38,0.5,1.5541,1.0067,2.043,3956.28,0.8512,1.0249,2761.92,1.374,3.313,8544.5,0.9382,3.367,2990.87,3469.22,1501.4,1.908,15248.12,1.821,99.33,6840.27,1.3074,1398.4,24.22,147.55,0.78,0.5,93.74,2.19
2013/5/7,5166.7,17604.61,22.701,0.25,19855.72,4.023,45044.03,0.203,0.27275,12593.97,6627.17,1.026,8362.42,1.2,0.274,0.75,0.825,17.07,1626.13,0.5,1.5484,1.0042,2.149,3928.58,0.8456,1.0181,2772.4,1.378,3.304,8457.8,0.9403,3.316,2959.84,3436.95,1479,1.914,15122.02,1.944,99,6696.79,1.3077,1415.7,23.97,148.17,0.795,0.5,94.76,2.228
2013/5/8,5201.9,17506.87,21.737,0.25,20338.55,4.018,45763.16,0.203,0.27275,12443.65,6656.99,1.054,8369.87,1.2,0.27,0.75,0.812,18.59,1612.52,0.5,1.5531,1.0028,2.176,3953.83,0.8399,1.0168,2785.32,1.331,3.35,8474.6,0.9356,3.266,2926.14,3400.43,1481.4,1.898,14995.23,1.941,98.99,6654.34,1.3151,1383,23.72,147.61,0.808,0.5,96.03,2.149
2013/5/9,5211.5,17427.47,21.645,0.25,20440.08,3.976,45210.49,0.203,0.27275,12409.33,6583.09,1.057,8398,1.2,0.266,0.75,0.808,16.41,1636.36,0.5,1.5448,1.0067,2.212,3945.2,0.8391,1.0092,2783.08,1.316,3.342,8582.5,0.948,3.193,2962.9,3445.36,1446.2,1.9623,15176.08,1.88,100.59,6762.01,1.3041,1377,23.22,148.3,0.892,0.5,95.38,2.129
2013/5/10,5242.5,17545.46,21.796,0.25,20803.29,3.9,45075.5,0.203,0.27575,12373.3,6525.12,1.247,8455.83,1.25,0.31,0.75,0.792,17.15,1626.73,0.5,1.5363,1.0098,2.139,3966.06,0.8298,1.002,2793.95,1.371,3.424,8542.3,0.9566,3.225,2943.86,3423.56,1446.5,2.001,15070.18,1.854,101.58,6627.17,1.2992,1391.8,23.47,148.26,0.898,0.5,95.88,2.178
2013/5/13,5219.2,17008.42,21.582,0.25,20658.65,3.905,45483.43,0.203,0.27465,12223.57,6558.58,1.308,8472.2,1.25,0.331,0.75,0.785,16.8,1639.04,0.5,1.5297,1.0104,2.12,3982.23,0.8247,0.9951,2786.43,1.398,3.517,8582.4,0.9568,3.185,2971.26,3452.13,1434.1,1.97,15179.85,1.881,101.82,6656.99,1.2975,1377.6,22.97,149.79,0.863,0.5,96.69,2.185
2013/5/14,5227.1,16896.81,21.953,0.25,20147.31,3.932,46626.26,0.202,0.27525,12109.89,6419.31,1.429,8530.89,1.25,0.372,0.75,0.775,16.61,1651.81,0.5,1.521,1.0179,2.155,3979.07,0.8196,0.9888,2797.74,1.375,3.595,8515.2,0.9666,3.2045,2996.09,3482.18,1439.4,2.004,15318.23,1.915,102.35,6583.09,1.2918,1387.3,23.22,150.51,0.827,0.5,97.85,2.355
2013/5/15,5249.6,17159.15,21.757,0.25,20468.67,3.913,45533.24,0.2,0.27325,12277.13,6336.11,1.453,8351.98,1.25,0.396,0.75,0.802,16.64,1628.93,0.5,1.5233,1.0157,2.161,4001.27,0.8234,0.9896,2820.94,1.442,3.557,8464.5,0.9645,3.202,2959.5,3443.2,1423.2,1.989,15112.19,1.893,102.23,6525.12,1.2886,1382.8,24.19,149.77,0.826,0.5,97.77,2.421
2013/5/16,5211.6,17519.79,21.676,0.25,20854.67,4.032,46738.9,0.199,0.27395,12187.36,6411.99,1.492,8305.32,1.25,0.409,0.75,0.792,20.49,1588.19,0.5,1.5268,1.0192,2.254,4022.85,0.8159,0.9807,2814.79,1.43,3.629,8462.4,0.9646,3.157,2890.33,3364.64,1363.1,2.037,14758.32,1.938,102.24,6558.58,1.2881,1366.6,27.5,151.3,0.836,0.5,98.44,2.542
2013/5/17,5194.9,17237.1,21.622,0.25,20582.19,4.153,46869.29,0.198,0.27445,12288.9,6340.08,1.422,8383.3,1.25,0.383,0.75,0.796,18.9,1592.43,0.5,1.5169,1.0276,2.33,4036.18,0.8063,0.9723,2823.22,1.458,3.583,8343.6,0.9723,3.1435,2877.94,3357.25,1362.5,2.008,14799.4,1.951,103.18,6419.31,1.2838,1373.6,27,151.23,0.878,0.5,98.24,2.544
2013/5/20,5246.9,17350.96,19.822,0.25,20683.01,4.052,47407.31,0.199,0.27425,12367.46,6299.45,1.385,8480.87,1.25,0.359,0.75,0.797,20.11,1573.09,0.5,1.5254,1.024,2.445,4051.11,0.817,0.9806,2830.58,1.506,3.534,8264.6,0.9666,3.0615,2848.2,3320.76,1328.1,2.026,14659.56,1.975,102.26,6336.11,1.2882,1285.9,27.05,151.47,0.958,0.5,95.4,2.612
2013/5/21,5207.8,17214.08,19.958,0.25,20904.56,4.0365,47656.92,0.199,0.27515,12268.29,6304.63,1.396,8336.58,1.25,0.359,0.75,0.798,18.47,1588.03,0.5,1.5154,1.0263,2.489,3967.15,0.8167,0.9801,2833.39,1.54,3.499,8363.6,0.97,3.0965,2866.5,3347.89,1350,2.069,14760.31,2.012,102.46,6411.99,1.2905,1291.6,26,150.04,0.964,0.5,93.69,2.541
2013/5/22,5203.4,17058.05,19.493,0.25,21437.49,4.188,47400.23,0.2,0.27225,11968.57,6308.26,1.38,8400.2,1.25,0.355,0.75,0.798,17.21,1603.26,0.5,1.5047,1.0367,2.538,3956.79,0.8075,0.9696,2842.58,1.516,3.477,8511.3,0.978,3.026,2893.85,3376.22,1303.7,2.172,14910.14,2.062,103.15,6340.08,1.2856,1276.8,24.5,149.65,1.099,0.5,95.18,2.474
2013/5/23,5160.2,17135.48,19.526,0.25,21277.28,4.116,48574.09,0.201,0.27325,11995.66,6330.49,1.378,8348.84,1.25,0.351,0.75,0.814,16.86,1613.2,0.5,1.5107,1.0302,2.497,3995.16,0.8135,0.9751,2783.81,1.514,3.475,8441.7,0.9687,3.071,2906.84,3401.86,1325.2,2.146,15024.49,2.083,102.01,6299.45,1.2935,1274.8,23.73,149.51,1.103,0.5,95.32,2.487
2013/5/24,5083.5,16971.17,18.587,0.25,21303.31,4.163,48819.52,0.199,0.27325,11836.86,6374.21,1.416,8285.8,1.25,0.363,0.75,0.779,16.86,1606.28,0.5,1.5125,1.0317,2.412,4050.56,0.809,0.9645,2779.81,1.518,3.493,8433.5,0.9615,3.041,2909.6,3403.25,1336.9,2.125,14909.6,2.076,101.27,6304.63,1.2929,1229.6,25.47,149.51,1.05,0.5,95.5,2.477
2013/5/27,4983.9,16525.07,18.533,0.25,21312.38,4.151,48374.23,0.2,0.27275,12005.42,6348.82,1.609,8295.96,1.25,0.399,0.75,0.787,16.37,1614.96,0.5,1.5101,1.0337,2.442,3974.12,0.8083,0.9631,2786.29,1.549,3.708,8320.6,0.963,3.0525,2927.35,3434.49,1379.2,2.061,14974.96,2.081,100.93,6308.26,1.2929,1211.4,25.97,150.52,1.03,0.5,97.05,2.471
2013/5/28,4981.3,16691.06,19.451,0.25,21371.87,4.102,49066.75,0.2,0.27325,11951.9,6159.51,1.504,8196.18,1.25,0.363,0.75,0.763,16.44,1614.08,0.5,1.504,1.0397,2.407,3996.31,0.8071,0.9614,2818.96,1.513,3.636,8284.4,0.9768,3.0505,2929.63,3433.4,1366.3,2.078,14932.41,2.093,102.36,6330.49,1.2854,1223.8,25.97,149.41,1.041,0.5,96.56,2.503
2013/5/29,4993.2,16286.6,19.56,0.25,21345.22,4.145,49422.05,0.2,0.27225,12005.78,6116.17,1.494,8098.81,1.25,0.371,0.75,0.758,16.2,1615.41,0.5,1.513,1.0351,2.419,3948.59,0.8092,0.9633,2762.67,1.535,3.651,8363,0.9619,3.155,2941.41,3443.67,1345.3,2.139,14988.55,2.062,101.13,6374.21,1.2938,1255.9,26.48,150.04,1.046,0.5,97.99,2.736
2013/5/30,4974.7,16024.03,19.298,0.25,21362.42,4.341,49212.33,0.2,0.27175,12129.11,6029.1,1.521,8254.68,1.25,0.371,0.75,0.758,14.89,1631.89,0.5,1.5231,1.0296,2.416,3920.67,0.8072,0.9658,2768.55,1.548,3.683,8290.7,0.9529,3.142,2963.22,3479.38,1324.9,2.135,15135.84,2.107,100.72,6348.82,1.3048,1243.6,26.98,148,1.041,0.5,99.6,2.638
2013/5/31,4962.9,16116.34,19.689,0.25,21416.5,4.193,48561.78,0.2,0.27255,12178.38,6101.91,1.391,8222.46,1.25,0.331,0.75,0.75,14.78,1640.46,0.5,1.5198,1.0375,2.552,3925.83,0.7934,0.957,2742.81,1.605,3.626,8216.7,0.9549,3.174,2966.13,3484.83,1360.5,2.297,15224.69,2.13,100.46,6159.51,1.2995,1252.1,24.46,148.72,1.029,0.5,101.24,2.64
2013/6/3,4933.3,16152.91,18.726,0.25,21915.42,4.347,48234.49,0.2,0.27275,12145.68,6165.48,1.424,8143.27,1.25,0.347,0.75,0.745,14.35,1652.32,0.5,1.532,1.0276,2.474,3852.44,0.8086,0.9771,2718.85,1.596,3.635,8266.6,0.9471,3.08,2984.32,3504.26,1367.1,2.412,15300.34,2.219,99.51,6116.17,1.3075,1212.9,25.21,147.88,0.999,0.5,103.22,2.674
2013/6/4,4907.2,16194.14,19.025,0.25,21968.93,4.364,49140.78,0.2,0.27675,12166.66,6243.4,1.38,8095.39,1.25,0.331,0.75,0.756,14.21,1652.62,0.5,1.5312,1.0339,2.477,3814.28,0.8013,0.9648,2732.84,1.569,3.595,8089.3,0.9466,3.1115,3000.66,3520.76,1368.1,2.54,15291.66,2.204,100,6029.1,1.3078,1234.9,24.96,145.85,1.042,0.5,103.14,2.572
2013/6/5,4900.8,16197.94,19.125,0.25,21900.96,4.354,48474.04,0.203,0.2761,12134.91,6215.47,1.372,8127.96,1.25,0.327,0.75,0.75,14.01,1675.02,0.5,1.5403,1.0344,2.493,3872.59,0.7969,0.9539,2688.66,1.513,3.582,8123.8,0.9422,3.076,3059.46,3578.3,1421.1,2.539,15460.92,2.172,99.06,6101.91,1.3093,1245.9,25.46,147.15,1.059,0.5,103.53,2.592
2013/6/6,4832,16045.52,19.151,0.25,21968.95,4.287,48436.44,0.205,0.2756,12208.87,6307.78,1.311,8215.73,1.25,0.303,0.75,0.764,13.84,1680.19,0.5,1.5601,1.0261,2.445,3810.56,0.802,0.9591,2653.76,1.525,3.577,8071.7,0.9292,3.101,3079.07,3600.08,1409.6,2.459,15464.3,2.094,96.94,6165.48,1.3245,1247.4,25.95,148.98,1.059,0.5,106.52,2.543
2013/6/7,4783.3,15549.23,19.943,0.25,21850.15,4.264,47421.85,0.208,0.274,12297.09,6303.94,1.332,8229.51,1.25,0.311,0.75,0.771,13.79,1682.5,0.5,1.5557,1.0194,2.435,3793.7,0.7885,0.949,2693.63,1.571,3.636,8070.9,0.9359,3.1835,3079.85,3607.49,1422.5,2.431,15484.26,2.092,97.53,6243.4,1.3222,1280.1,26.42,147.42,1.072,0.5,104.91,2.532
2013/6/11,4758.4,15254.82,19.779,0.25,21953.96,4.293,47446.71,0.209,0.2731,12306.93,6229.87,1.296,8197.08,1.3,0.302,0.75,0.749,14.42,1676.26,0.5,1.5646,1.0184,2.416,3797.98,0.7872,0.9424,2664.27,1.562,3.559,8136.3,0.9244,3.1705,3077.47,3598.5,1426.1,2.443,15451.85,2.131,96.01,6215.47,1.3314,1277.8,26.44,146.16,1.052,0.5,105.95,2.491
2013/6/12,4757.1,15112.38,19.826,0.25,21883.66,4.258,48928.82,0.209,0.2731,12493.26,6421.67,1.301,7928.48,1.3,0.306,0.75,0.737,13.78,1680.91,0.5,1.5677,1.0207,2.407,3805.16,0.7986,0.948,2650.98,1.666,3.549,8180.2,0.9203,3.161,3085.28,3610,1411.6,2.421,15470.52,2.114,96,6307.78,1.3336,1283.8,24.18,148.35,1.018,0.5,106.32,2.534
2013/6/13,4724.5,15056.57,19.923,0.25,22088.79,4.545,49874.9,0.21,0.2729,12462.18,6375.52,1.311,7789.24,1.3,0.314,0.75,0.754,13.77,1689.37,0.5,1.5718,1.0156,2.375,3863.66,0.8096,0.9636,2647.21,1.734,3.58,8098.3,0.9217,3.1995,3077.82,3611.28,1413.3,2.377,15548.54,2.265,95.36,6303.94,1.3374,1290.8,23.66,147.54,1.041,0.5,106,2.482
2013/6/14,4792.6,15362.88,19.409,0.25,22190.97,4.597,50299.49,0.21,0.2739,12528.35,6450.07,1.377,7692.45,1.3,0.352,0.75,0.769,12.54,1692.09,0.5,1.5703,1.0167,2.399,3860.55,0.8046,0.9566,2645.62,1.823,3.645,7822.1,0.9208,3.1405,3044.93,3587.61,1429.7,2.398,15543.74,2.329,94.07,6229.87,1.3346,1277.9,21.9,148.63,1.012,0.5,106.48,2.484
2013/6/17,4825.9,15430.47,19.376,0.25,22222.01,4.806,50600.55,0.212,0.2709,12516.89,6513.08,1.38,7811.3,1.3,0.324,0.75,0.767,12.29,1695.53,0.5,1.5718,1.0182,2.361,3839.34,0.7993,0.9545,2669.38,1.803,3.646,7700.2,0.9225,3.1425,3055.23,3600.39,1447,2.38,15545.55,2.464,94.49,6421.67,1.3367,1284.6,15.32,149.8,1.033,0.5,108.04,2.507
2013/6/18,4825.9,15239.28,19.448,0.25,21923.7,4.874,50895.92,0.214,0.2699,12568.77,6504.96,1.37,7940.99,1.3,0.317,0.75,0.751,12.66,1692.39,0.5,1.5642,1.0209,2.359,3698.93,0.7985,0.9486,2662.16,1.764,3.622,7553.2,0.92,3.15,3031.4,3579.27,1442.1,2.49,15567.74,2.46,95.32,6375.52,1.3393,1293.3,17.37,147.76,1.009,0.5,108.05,2.584
2013/6/19,4861.4,15459.57,20.498,0.25,21588.84,4.705,50908.34,0.216,0.2686,12628.85,6543.41,1.383,7990.75,1.3,0.317,0.75,0.724,13.18,1685.94,0.5,1.5484,1.0272,2.408,3658.04,0.7891,0.9292,2657.51,1.731,3.671,7607.7,0.928,3.1895,3041.16,3579.6,1455.2,2.484,15542.24,2.378,96.46,6450.07,1.3294,1336.4,21.18,144.04,0.975,0.5,106.91,2.577
2013/6/20,4861.4,15365.71,20.246,0.25,21655.88,4.571,51538.78,0.221,0.2691,12685.13,6544.94,1.39,7959.22,1.3,0.313,0.75,0.714,12.97,1690.25,0.5,1.5508,1.0388,2.479,3595.63,0.7755,0.9196,2577.5,1.729,3.674,7823,0.9269,3.198,3061.67,3605.19,1447,2.448,15555.61,2.332,97.27,6513.08,1.3218,1335.1,22.96,144.32,0.993,0.5,107.23,2.564
2013/6/21,4758.1,15282.81,20.014,0.25,21807.56,4.543,51574.09,0.225,0.2691,12758.38,6586.11,1.386,7983.92,1.3,0.313,0.75,0.72,12.72,1691.65,0.5,1.5416,1.0455,2.465,3649.82,0.7751,0.9214,2550.54,1.719,3.646,7844.4,0.9344,3.1815,3076.23,3613.16,1421.9,2.416,15558.83,2.349,97.89,6504.96,1.3122,1319.7,20.94,142.56,1.003,0.5,105.39,2.599
2013/6/24,4738.8,15808.15,20.147,0.25,22271.28,4.447,50507.02,0.222,0.2681,12745.38,6556.35,1.489,7910.77,1.3,0.329,0.75,0.743,13.39,1685.33,0.5,1.5431,1.0496,2.451,3726.04,0.7749,0.9248,2515.8,1.71,3.754,7762.7,0.9327,3.1885,3068.95,3599.14,1441.8,2.388,15521.97,2.325,97.72,6543.41,1.3117,1329,20.94,143.97,1.067,0.5,105.49,2.606
2013/6/25,4688.2,15533.69,19.765,0.25,22541.13,4.397,50405.2,0.219,0.2676,12672.3,6571.93,1.357,7829.32,1.3,0.301,0.75,0.749,13.39,1685.96,0.5,1.5422,1.0511,2.495,3762.19,0.7739,0.9258,2549.86,1.669,3.688,7907.1,0.9379,3.109,3085.33,3616.47,1436.6,2.328,15520.59,2.313,97.8,6544.94,1.3084,1321.7,21.95,145.3,1.051,0.5,104.7,2.588
2013/6/26,4749.7,15799.62,19.854,0.25,22539.25,4.516,51397.66,0.218,0.2676,12669.14,6634.36,1.386,7994.31,1.3,0.305,0.75,0.779,13.45,1685.73,0.5,1.5313,1.0467,2.516,3738.91,0.7787,0.9276,2599.79,1.652,3.732,7886.6,0.9428,3.1165,3090.19,3626.37,1428.4,2.34,15499.54,2.3,97.72,6586.11,1.3011,1328.4,21.45,146.39,1.045,0.5,104.55,2.708
2013/6/27,4830.5,15790.55,19.666,0.25,22517.81,4.416,52197.06,0.222,0.2662,12647.9,6630.67,1.39,7806,1.3,0.309,0.75,0.777,12.94,1706.87,0.5,1.5257,1.0476,2.451,3767.48,0.779,0.927,2615,1.729,3.729,7763.8,0.9451,3.041,3126.3,3675.74,1442.9,2.265,15628.02,2.271,98.34,6556.35,1.3035,1324,20.95,145.8,1.055,0.5,103.08,2.598
2013/6/28,4833.4,15677.26,19.617,0.25,22463.7,4.428,51429.48,0.221,0.2662,12669.04,6623.17,1.368,7968.54,1.3,0.306,0.75,0.797,11.98,1709.67,0.5,1.521,1.0518,2.55,3742.57,0.7741,0.9136,2604.51,1.701,3.685,8002,0.9447,3.1185,3143.52,3689.59,1450.6,2.294,15658.36,2.303,99.12,6571.93,1.3008,1312.4,20.19,146.68,1.053,0.5,105.03,2.64
2013/7/1,4802.6,15677.3,19.615,0.25,21970.29,4.382,50091.55,0.222,0.2662,12581.75,6597.44,1.359,8057.75,1.3,0.306,0.75,0.756,11.84,1707.14,0.5,1.5216,1.0495,2.487,3702.01,0.7816,0.9238,2628.46,1.647,3.675,7868.4,0.9451,3.164,3143.187,3692.951,1447.2,2.259,15612.13,2.263,99.65,6634.36,1.3063,1311,20.44,146.55,1.035,0.5,107.89,2.642
2013/7/2,4834,15430.57,19.903,0.25,21817.73,4.405,49866.92,0.222,0.2647,12486.64,6620.43,1.355,8066.48,1.3,0.306,0.75,0.742,12.72,1697.37,0.5,1.5153,1.0543,2.519,3809.31,0.7749,0.9142,2617.25,1.653,3.636,8017.6,0.9504,3.1695,3122.198,3665.77,1426.9,2.285,15518.74,2.235,100.62,6630.67,1.2977,1310.6,20.94,146.68,1.061,0.5,106.94,2.599
2013/7/3,4834,15597.34,19.711,0.25,21895.4,4.439,49921.88,0.217,0.2647,12593.96,6587.95,1.385,8158.8,1.3,0.31,0.75,0.745,12.98,1690.91,0.5,1.5278,1.05,2.504,3753.85,0.7779,0.9084,2597.73,1.622,3.683,8014.8,0.9465,3.167,3118.694,3654.009,1437.4,2.263,15470.67,2.244,99.9,6623.17,1.3006,1302.6,21.2,146.68,1.065,0.5,106.56,2.587
2013/7/4,4801.1,15529.95,19.515,0.25,21863.51,4.489,50011.75,0.217,0.2659,12603.25,6554.79,1.482,8212.77,1.3,0.334,0.75,0.729,12.73,1697.48,0.5,1.507,1.051,2.498,3823.83,0.7831,0.9142,2658.79,1.556,3.759,7995,0.9562,3.172,3130.125,3669.124,1490.7,2.309,15498.32,2.236,100.03,6597.44,1.2913,1283.2,20.44,148.2,1.021,0.5,105.3,2.58
2013/7/5,4853.4,15695.03,19.498,0.25,22005.32,4.487,51835.15,0.217,0.2643,12469.32,6560.25,1.472,8234.81,1.3,0.33,0.75,0.728,13.41,1691.42,0.5,1.4887,1.0577,2.48,3843.56,0.7705,0.9062,2620.32,1.574,3.747,8030.7,0.9634,3.1775,3118.572,3660.108,1499.7,2.395,15425.51,2.185,101.18,6620.43,1.283,1286.1,19.93,148.93,1.009,0.5,104.37,2.622
2013/7/8,4853.5,16053.61,20.184,0.25,21874.77,4.463,51625.5,0.217,0.2638,12412.73,6570.95,1.52,8201.05,1.3,0.346,0.75,0.723,12.81,1689.47,0.5,1.495,1.0555,2.535,3840.53,0.7798,0.9133,2656.51,1.548,3.806,7844.7,0.9635,3.2705,3125.925,3669.951,1497.8,2.379,15419.68,2.211,100.95,6587.95,1.2869,1310.7,19.43,150.05,0.999,0.5,103.4,2.721
2013/7/9,4894.9,16124.36,20.399,0.25,21524.65,4.471,51716.16,0.218,0.265,12552.92,6621.06,1.561,8254.72,1.3,0.343,0.75,0.717,12.31,1694.16,0.5,1.4865,1.052,2.624,3868.98,0.785,0.9175,2676.71,1.54,3.847,7855.1,0.9723,3.3085,3141.064,3684.443,1498.8,,15451.01,2.194,101.14,6554.79,1.278,1312.9,19.93,150.09,0.984,0.5,105.97,2.712
2013/7/10,4950.8,16233.55,21.332,0.25,21704.78,4.494,52351.86,0.22,0.266,12542.13,6681.98,1.609,8337.09,1.35,0.355,0.75,0.679,13.04,1685.39,0.5,1.501,1.0464,2.628,3855.09,0.7832,0.9169,2677.67,1.514,3.901,7798.2,0.9583,3.3065,3129.446,3669.273,1504.3,2.319,15337.66,2.201,99.64,6560.25,1.2974,1334.7,18.92,152.1,0.958,0.5,106.11,2.764
2013/7/11,4965.7,16238.58,21.336,0.25,21731.37,4.418,53749.42,0.219,0.265,12594.27,6647.87,1.545,8331.57,1.35,0.343,0.75,0.696,14.73,1661.32,0.5,1.5183,1.0363,2.674,3878.58,0.7851,0.9186,2690.87,1.525,3.854,7812.7,0.9469,3.3185,3076.231,3606.117,1531.4,2.317,15112.19,2.179,98.94,6570.95,1.3094,1321.2,18.92,152.57,1.031,0.5,106.83,2.825
2013/7/12,5012.5,16442.71,21.781,0.25,22175.34,4.419,54251.85,0.219,0.2656,12642.19,6619.58,1.641,8331.06,1.35,0.367,0.75,0.678,14.37,1655.83,0.5,1.5105,1.0392,2.714,3851.03,0.7776,0.9046,2689.71,1.518,3.921,7957.3,0.9464,3.3405,3073.914,3602.778,1526.7,2.359,15081.47,2.199,99.21,6621.06,1.3066,1334,18.66,152.84,1.014,0.5,106.85,2.882
2013/7/15,4995.8,16431.97,22.929,0.25,22394.58,4.331,53979.03,0.22,0.2656,12639.3,6604.21,1.681,8314.23,1.35,0.392,0.75,0.677,15.1,1646.06,0.5,1.5098,1.0426,2.743,3872.02,0.7806,0.9093,2698.37,1.552,3.875,7943.2,0.9481,3.338,3069.76,3589.086,1508.1,2.402,15010.74,2.197,99.85,6681.98,1.3062,1361.6,17.39,152.21,1.081,0.5,107.33,2.818
2013/7/16,4999.3,16421.51,23.317,0.25,22326.22,4.355,53570.46,0.22,0.2666,12704.52,6511.21,1.623,8379.11,1.35,0.38,0.75,0.697,14.91,1652.35,0.5,1.5159,1.0367,2.681,3927.79,0.7892,0.925,2676.06,1.647,3.798,7966,0.9389,3.3645,3082.169,3613.59,1524.6,2.428,15002.99,2.218,99.09,6647.87,1.3161,1371.7,16.89,152.67,1.035,0.5,107.46,2.892
2013/7/17,4996.1,16275.71,23.161,0.25,22597.97,4.367,53307.09,0.22,0.2654,12736.92,6529.68,1.59,8298.98,1.35,0.368,0.75,0.684,15.94,1642.8,0.5,1.5212,1.0402,2.755,3925.32,0.7904,0.9232,2692.41,1.684,3.767,8073.7,0.9409,3.3365,3071.467,3599.79,1518.2,2.477,14897.55,2.281,99.57,6619.58,1.3124,1366.2,16.89,153.5,1.099,0.5,107.1,2.892
2013/7/18,5008.8,16542.9,23.066,0.25,22621.22,4.396,53797.51,0.221,0.2664,12588.02,6583.39,1.52,8244.91,1.35,0.356,0.75,0.688,14.76,1656.96,0.5,1.5228,1.0374,2.745,3939.92,0.7899,0.9164,2711.8,1.668,3.692,8192.5,0.9445,3.3395,3101.819,3638.707,1539.2,2.482,14963.74,2.293,100.4,6604.21,1.3109,1373.1,16.14,153.69,1.054,0.5,104.97,2.818
2013/7/19,5010.1,16482.35,22.958,0.25,22750.65,4.404,53821.63,0.224,0.2664,12670.11,6574.34,1.577,8259.03,1.35,0.399,0.75,0.664,13.98,1663.5,0.5,1.5266,1.0365,2.692,3923.09,0.793,0.9168,2710.62,1.666,3.736,8282.1,0.9406,3.3115,3124.267,3657.792,1540.7,2.483,15010.51,2.284,100.64,6511.21,1.3142,1370.6,15.38,154.04,1.077,0.5,103.85,2.787
2013/7/22,5026.7,16818.97,23.03,0.25,22976.65,4.459,54271.25,0.225,0.2647,12573.08,6611.94,1.611,8271.02,1.35,0.399,0.75,0.648,14.99,1656.78,0.5,1.5359,1.0334,2.65,3962.75,0.7966,0.9249,2715.82,1.666,3.714,8353.6,0.9362,3.333,3122.673,3657.571,1543.6,2.484,14946.46,2.272,99.64,6529.68,1.3183,1371.2,15.13,153.8,1.086,0.5,105.03,2.709
2013/7/23,5027.6,16779.19,23.733,0.25,22937.14,4.407,55702.9,0.225,0.2647,12674.35,6587.43,1.646,8275.97,1.35,0.403,0.75,0.643,16.77,1630.48,0.5,1.5367,1.0285,2.563,3956.02,0.7995,0.9296,2705.96,1.676,3.716,8376.1,0.9347,3.352,3059.578,3578.524,1531.2,2.461,14776.13,2.264,99.4,6583.39,1.3221,1395.7,15.39,153.15,1.158,0.5,106.42,2.765
2013/7/24,5053.8,16757.24,24.008,0.25,22953.72,4.411,55095.69,0.226,0.2647,12762.3,6483.34,1.682,8410.73,1.35,0.418,0.75,0.654,16.49,1634.96,0.5,1.5313,1.0315,2.623,3968.84,0.7927,0.9163,2718.62,1.672,3.793,8456.5,0.9373,3.322,3072.174,3593.349,1539.2,2.464,14824.51,2.243,100.24,6574.34,1.32,1393,15.89,153.73,1.121,0.5,105.92,2.762
2013/7/25,5038,16683.17,24.649,0.25,22915.28,4.37,54110.03,0.226,0.2642,12760.3,6499.99,1.743,8406.94,1.35,0.47,0.75,0.648,16.81,1638.17,0.5,1.539,1.0277,2.606,3968.91,0.8081,0.9245,2699.91,1.654,3.796,8433.4,0.9294,3.3325,3093.36,3620.303,1521.5,2.601,14840.95,2.233,99.28,6611.94,1.3276,1420.6,15.89,153.78,1.118,0.5,109.01,2.789
2013/7/26,5062.6,16838.19,24.389,0.25,23252.41,4.265,54602.38,0.227,0.2632,12591.21,6465.73,1.851,8398.38,1.35,0.518,0.75,0.657,17.01,1632.97,0.5,1.5379,1.028,2.62,3986.61,0.8084,0.9258,2693.5,1.691,3.886,8540.2,0.9282,3.307,3073.813,3589.868,1526.2,2.64,14810.31,2.2,98.25,6587.43,1.3278,1419,15.89,153.22,1.104,0.5,110.1,2.863
2013/7/29,5059.5,17146.5,24.09,0.25,23180.52,4.29,54431.05,0.228,0.2632,12607.22,6453.46,1.758,8299.73,1.35,0.458,0.75,0.658,16.61,1639.77,0.5,1.5336,1.0264,2.683,3992.69,0.8031,0.9203,2692.44,1.703,3.867,8574,0.9311,3.244,3091.758,3612.612,1537.3,2.686,14833.96,2.265,97.94,6483.34,1.326,1412.9,16.65,153.38,1.101,0.5,108.8,2.897
